date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:32	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.26f.delayed	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/nature-made-vitamin-d3-2000-iu-value)
18:20:34	3044/3044	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e9b9c3c2bf860dd00aba6bb7f1f32272	https://theme330-drugs.myshopify.com/products/natures-bounty-biotin-10000-mcg-softgels-120-count.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/products/natures-bounty-biotin-10000-mcg-softgels-120-count.oembed	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natures-bounty-biotin-10000-mcg-softgels-120-count)
18:21:20	342087/342087	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:20:37%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_1_570x570_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_1_570x570_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:25	335216/335216	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:20:39%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_2_570x570_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_2_570x570_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:28	314886/314886	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:20:43%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_4_570x570_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_4_570x570_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:30	14581/14581	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:21:31%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_1_98x98_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_1_98x98_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:33	364684/364684	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:20:42%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_3_570x570_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_3_570x570_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:33	14087/14087	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:21:34%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_2_98x98_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_2_98x98_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:33	14996/14996	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:21:35%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_3_98x98_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_3_98x98_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:36	13547/13547	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:21:38%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_4_98x98_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_4_98x98_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:36	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.27a.delayed	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:37	14365/14365	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:21:39%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_5_98x98_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_5_98x98_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:46	361424/361424	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:21:27%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_5_570x570_crop_top.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_5_570x570_crop_top70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:47	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.27c.delayed	(from https://theme330-drugs.myshopify.com/products/natrol-cetylpure-capsules-120-count)
18:21:47	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.27d.delayed	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-biotin-10000-mcg-maximum-strength-tablets)
18:21:48	2382/2382	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:58c9114b5e7c2ecc788dff054d6f0685	https://theme330-drugs.myshopify.com/products/natrol-cetylpure-capsules-120-count.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/products/natrol-cetylpure-capsules-120-count.oembed	(from https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count)
18:21:51	154/154	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:0c40ead7c21f61fddbc51ad0bac4a9a1	https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.27e.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/drops)
18:21:51	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.27f.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/drops)
18:21:51	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.280.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/drops)
18:21:52	14110/14110	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6fa0755b6cb1e46262ce471ac1ed8cd0	https://theme330-drugs.myshopify.com/collections/drops/drops.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/drops.oembed	(from https://theme330-drugs.myshopify.com/collections/drops/drops)
18:21:53	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.283.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/drugstore)
18:21:53	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.284.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/drugstore)
18:21:53	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.285.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/drugstore)
18:21:53	16988/16988	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:1570885578cb9e3bc92d84ef3fc2ce54	https://theme330-drugs.myshopify.com/collections/drops/drops.atom	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/drops.atom	(from https://theme330-drugs.myshopify.com/collections/drops/drops)
18:21:54	14114/14114	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ab18efdf320f9a9c8e2c0d983870de2e	https://theme330-drugs.myshopify.com/collections/drops/drugstore.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/drugstore.oembed	(from https://theme330-drugs.myshopify.com/collections/drops/drugstore)
18:21:55	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.288.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/syrup)
18:21:55	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.289.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/syrup)
18:21:55	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.28a.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/syrup)
18:21:55	16992/16992	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:8b0b4fbaad0cc6337ca9a91d85cd6651	https://theme330-drugs.myshopify.com/collections/drops/drugstore.atom	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/drugstore.atom	(from https://theme330-drugs.myshopify.com/collections/drops/drugstore)
18:21:56	14110/14110	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b8baa8fba56752bf553cebe39f1a3f71	https://theme330-drugs.myshopify.com/collections/drops/syrup.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/syrup.oembed	(from https://theme330-drugs.myshopify.com/collections/drops/syrup)
18:21:58	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.28d.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/vitamins)
18:21:58	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.28e.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/vitamins)
18:21:58	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.28f.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/vitamins)
18:21:58	16988/16988	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:80ff0efb79db996326934d75a26ab4e9	https://theme330-drugs.myshopify.com/collections/drops/syrup.atom	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/syrup.atom	(from https://theme330-drugs.myshopify.com/collections/drops/syrup)
18:21:59	14113/14113	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:531eaaf91b99aac2983f0a7716b7d70c	https://theme330-drugs.myshopify.com/collections/drops/vitamins.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/vitamins.oembed	(from https://theme330-drugs.myshopify.com/collections/drops/vitamins)
18:22:01	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.292.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natures-bounty-biotin-10000-mcg-softgels-120-count)
18:22:01	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.293.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natures-bounty-biotin-10000-mcg-softgels-120-count)
18:22:01	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.294.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natures-bounty-biotin-10000-mcg-softgels-120-count)
18:22:01	16991/16991	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:db8809fedfd8f1ad5f113a9f55d5b834	https://theme330-drugs.myshopify.com/collections/drops/vitamins.atom	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/vitamins.atom	(from https://theme330-drugs.myshopify.com/collections/drops/vitamins)
18:22:03	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.296.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:22:03	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.297.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:22:05	60988/60988	---MCZ	200	added ('OK')	text/html	etag:cacheable:7f6874a771c37b44e99273d74147b99e	https://theme330-drugs.myshopify.com/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables.html	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:22:53	368565/368565	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:22:09%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_1_570x570_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_1_570x570_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:08	401785/401785	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:22:11%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_2_570x570_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_2_570x570_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:12	15800/15800	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:23:13%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_1_98x98_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_1_98x98_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:15	390674/390674	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:22:17%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_4_570x570_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_4_570x570_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:15	418464/418464	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:22:14%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_3_570x570_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_3_570x570_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:17	16860/16860	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:23:18%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_2_98x98_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_2_98x98_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:22	16671/16671	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:23:23%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_3_98x98_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_3_98x98_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:23	16122/16122	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:23:24%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_4_98x98_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_4_98x98_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:24	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.2a2.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:25	15474/15474	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:23:27%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_5_98x98_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_5_98x98_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:27	366199/366199	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2015:22:59%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_5_570x570_crop_top.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_5_570x570_crop_top6341.png	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:28	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.2a4.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natrol-biotin-10000-mcg-maximum-strength-tablets)
18:23:28	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.2a5.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natrol-biotin-10000-mcg-maximum-strength-tablets)
18:23:28	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.2a6.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natrol-biotin-10000-mcg-maximum-strength-tablets)
18:23:28	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.2a7.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/jarrow-formulas-methylcobalamin)
18:23:28	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets.2a8.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/jarrow-formulas-methylcobalamin)
18:23:29	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.2a9.delayed	(from https://theme330-drugs.myshopify.com/collections/drops/products/jarrow-formulas-methylcobalamin)
18:23:29	2715/2715	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:9becf0694901276dad97ab03cd43efed	https://theme330-drugs.myshopify.com/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables.oembed	(from https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables)
18:23:32	154/154	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:f2e0ade3cdcbdc2694f91f4daf74b3da	https://theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets.2aa.delayed	(from https://theme330-drugs.myshopify.com/collections/herbal/drops)
18:23:32	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets.2ab.delayed	(from https://theme330-drugs.myshopify.com/collections/herbal/drops)
18:23:32	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.2ac.delayed	(from https://theme330-drugs.myshopify.com/collections/herbal/drops)
18:23:33	20424/20424	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:34e9a64e84102251199197b77a98fa3b	https://theme330-drugs.myshopify.com/collections/herbal/drops.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/drops.oembed	(from https://theme330-drugs.myshopify.com/collections/herbal/drops)
18:23:35	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets.2af.delayed	(from https://theme330-drugs.myshopify.com/collections/herbal/drugstore)
18:23:35	0/-1	---M--	301	error ('')			https://theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets.2b0.delayed	(from https://theme330-drugs.myshopify.com/collections/herbal/drugstore)
18:23:35	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.2b1.delayed	(from https://theme330-drugs.myshopify.com/collections/herbal/drugstore)
18:23:35	25863/25863	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:9c0fa2ec4a786839f1a00bc4230d520e	https://theme330-drugs.myshopify.com/collections/herbal/drops.atom	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/drops.atom	(from https://theme330-drugs.myshopify.com/collections/herbal/drops)
